"","X1","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.GoodForMeal","attributes.BusinessParking","attributes.Caters","attributes.NoiseLevel","attributes.RestaurantsTableService","attributes.RestaurantsTakeOut","attributes.RestaurantsPriceRange2","attributes.OutdoorSeating","attributes.BikeParking","attributes.Ambience","attributes.HasTV","attributes.WiFi","attributes.Alcohol","attributes.RestaurantsAttire","attributes.RestaurantsGoodForGroups","attributes.RestaurantsDelivery","attributes.BusinessAcceptsCreditCards","attributes.BusinessAcceptsBitcoin","attributes.ByAppointmentOnly","attributes.AcceptsInsurance","attributes.Music","attributes.GoodForDancing","attributes.CoatCheck","attributes.HappyHour","attributes.BestNights","attributes.WheelchairAccessible","attributes.DogsAllowed","attributes.BYOBCorkage","attributes.DriveThru","attributes.Smoking","attributes.AgesAllowed","attributes.HairSpecializesIn","attributes.Corkage","attributes.BYOB","attributes.DietaryRestrictions","attributes.Open24Hours","attributes.RestaurantsCounterService","categories","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday"
"452",124839.1,"jzdqDKMILK4r7R5DbH12Lw","Rienda's Mexican Food","546 N Gilbert Rd","Gilbert","AZ","85234",33.36024,-111.79011,4,10,0,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'quiet'",NA,"True","1","True",NA,"{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': False}","False","u'no'","u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",113378.1,"E3BTs8yFlVbZd20TknY00A","Jim 'N Nick's Bar-B-Q","13840 Steele Creek Rd","Charlotte","NC","28273",35.10504,-80.98988,4,315,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'",NA,"True","2","True","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","True","'free'","u'full_bar'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",56643,"IKwEt2WJH8jSQip1irB1rg","McDonald's","303 Unionville Indian Trail Rd","Indian Trail","NC","28079",35.07689,-80.65185,2.5,6,1,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,"u'average'",NA,"True","1",NA,NA,"{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}",NA,NA,"u'none'","u'casual'","False","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",97378.1,"O9pveVVc5jppGrF8UXPrmA","Avocado Restaurant and Lounge","33 Heritage Meadows Way SE","Calgary","AB","T2H 3B8",50.98594,-114.04122,2.5,17,0,"True",NA,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,"u'quiet'",NA,"True","2","True",NA,"{'romantic': False","'intimate': False","'classy': False","'hipster': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}",NA,"u'no'",NA,"u'casual'","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",42239,"L4GzMZqY4L_5GPC22pIM0Q","China Buffet","5983 Andrews Rd","Mentor-on-the-Lake","OH","44060",41.70705,-81.36129,3,8,0,"False",NA,NA,NA,"False",NA,NA,NA,"2","False",NA,NA,NA,NA,NA,"u'casual'","True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Restaurants, Chinese",NA,NA,NA,NA,NA,NA,NA
"457",60971.1,"7gIK3en6jVyiColBvlHNPA","Noble Roman's Take-n-Bake Pizza","4190 S Rainbow Blvd","Las Vegas","NV","89103",36.11252,-115.24261,3,4,0,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","False","'quiet'","False","True","1","False","False","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","False","'no'","'none'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,"False",NA,NA
"458",170326,"SPIg0m1Gviw4WQGA7x6eUQ","A Pizza 555","140 11 Ave SW","Calgary","AB","T2R 0B8",51.04276,-114.06516,3,3,1,"False",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,"True","1","False",NA,NA,NA,NA,NA,"u'casual'","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Pizza",NA,NA,NA
"459",7763.1,"FeIChuY25UcFQkKwioo6XQ","Han Corea","7008 Farrell Road SE","Calgary","AB","T2H 0T2",50.99221,-114.06001,4,62,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","'average'","True","True","2","False","False","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","True","u'no'","u'beer_and_wine'","u'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",148865.1,"omwPSPE8j7jEP4mecQM8KA","Genji Sushi","2899 Steeles Avenue W, Unit 15","North York","ON","M3J 3A1",43.78129,-79.49122,4,67,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'average'","True","True","2","False","False","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","False","'no'","'full_bar'","u'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",114.1,"7aLkFEBnL1LJmQdcuaovuQ","Ohio Beer Garden","402 Great Northern Blvd","North Olmsted","OH","44070",41.41659,-81.90437,4,8,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","'average'","True","False","1","True","False","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","True","u'free'","u'full_bar'","'casual'","True","False","True",NA,NA,NA,"{'dj': False","'background_music': False","'no_music': False","'jukebox': False","'live': False","'video': False","'karaoke': False}","False"
"462",188372,"RGVanstTVdGptTJD-FQTpw","Cabine M","Zone Internationale de l'aéroport Montréal-Trudeau, porte 52, Restaurant de Louis François Marcotte.","Dorval","QC",NA,45.45,-73.75,2,4,1,"False",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}","False","u'average'",NA,"True","3","False",NA,"{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","False","u'paid'","u'full_bar'","u'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",8774,"GvSb0uWmBsB58jbzpogciQ","Tina's Gourmet Sausage House","2101 S Decatur Blvd, Ste 22","Las Vegas","NV","89102",36.14873,-115.20994,4.5,67,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'quiet'","False","True","2","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': False}","False","'no'","u'none'","'casual'","False","True","True",NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA
"464",98701,"09E4gjiUN_nSqaTprCLD9A","Pizzutti's Restaurant","709 Bellefonte St","Pittsburgh","PA","15232",40.45214,-79.93437,3.5,30,0,"False",TRUE,NA,"{'garage': False","'street': True","'validated': False","'lot': False","'valet': False}",NA,"u'quiet'",NA,"True","2","True",NA,"{'romantic': True","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': False}","False","u'paid'","u'none'","u'casual'","True","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",109734.1,"L8Tr_t5lmAj8gDnOYDUdwA","Foreign Concept","1011 1st Street SW","Calgary","AB","T2R 1J2",51.04273,-114.0661,3.5,17,1,"False",TRUE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': False","'brunch': False","'breakfast': False}",NA,NA,NA,NA,"False","3","False","True","{'touristy': False","'hipster': False","'romantic': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","False","'free'",NA,"'casual'","True","False",NA,NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",118390,"OJfFKXx0AHk5VsL5VPvbdA","Delicious Shawarma and Falafel","2950 Birchmount Road","Toronto","ON","M1W 3G5",43.79934,-79.30664,3.5,14,1,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,"True","1","True",NA,"{'touristy': False","'hipster': False","'romantic': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","False","u'no'",NA,"u'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",137664,"FqEJClYmHg05ejfV7Znr9Q","Jackson's Cafeteria","1453 E Franklin Blvd","Gastonia","NC","28054",35.26179,-81.15441,3,12,1,"True",TRUE,"{'dessert': True","'latenight': False","'lunch': True","'dinner': False","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'","False","True","1","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","False","u'free'","u'none'","u'casual'","True","False","True","False",NA,NA,NA,NA,NA,NA,NA,"True","False",NA
"468",26145.1,"SRUHJIKqhvKu2BFDTSoPww","Adar Kosher Pizza","318 W Sahara Ave","Las Vegas","NV","89102",36.14415,-115.16135,2,18,0,"True",TRUE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}",NA,"u'quiet'",NA,"True","2","False",NA,"{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': False}","False","u'no'","u'none'","u'casual'","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",47696.1,"hITV6BrT2ak7nFHhJ_v11g","Camp Restaurant","244 Jane Street","Toronto","ON","M6S 3Y8",43.65524,-79.48687,4,18,0,"True",NA,NA,"{'garage': False","'street': True","'validated': False","'lot': False","'valet': False}",NA,"u'average'",NA,"True","2","True",NA,"{'romantic': False","'intimate': False","'classy': False","'upscale': False","'touristy': False","'trendy': False","'hipster': False","'casual': True}","False","u'no'","u'full_bar'","u'casual'","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",25890,"PJ8VJqsTdJno0beARzaTrQ","Kintaro Sushi & Hot Pot","7325 Northcliff Ave","Brooklyn","OH","44144",41.42464,-81.73605,4,164,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'","True","True","2","False","False","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","True","u'free'","u'full_bar'","'casual'","True","False","True","False",NA,NA,NA,NA,NA,NA,NA,"True","False",NA
"471",61492.1,"RXyBD1euUHNxhU3_LE7z6Q","Maharaja Restaurant","1150 Banksville Rd","Pittsburgh","PA","15216",40.42034,-80.03011,3,11,0,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}",NA,"u'quiet'",NA,"True","1","False",NA,"{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': False}","True",NA,"u'beer_and_wine'","'casual'","True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",115115,"-hnHJQWo2ijb77Yqm6EnOA","Dollarama","800 Lansdowne Avenue","Toronto","ON","M6H 4K3",43.6653,-79.44622,4,3,1,NA,NA,NA,"{'garage': False","'street': False","'validated': False","'lot': False","'valet': False}",NA,NA,NA,NA,"1",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shopping, French, Discount Store, Restaurants","9:0-21:0","9:0-21:0","9:0-21:0"
"473",122342.1,"GczbCpCWLzojovr51l-yug","Pizza 73","2029 16 Avenue NW","Calgary","AB","T2M 0M3",51.0664,-114.10749,2.5,5,1,"True",FALSE,NA,"None","False",NA,NA,"True","2",NA,NA,NA,"False",NA,"u'none'","u'casual'","True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Pizza","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-3:0","11:0-3:0","11:0-0:0"
"474",169365.1,"90kBvyG0CgTBSvXHv2Da-g","Thai Express","1881 Yonge Street","Toronto","ON","M4S 3C4",43.69753,-79.39629,4,6,1,"True",FALSE,NA,NA,NA,NA,NA,"True","2",NA,"True","{'touristy': False","'hipster': False","'romantic': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': False}","False","'no'",NA,"'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Thai, Food Court, Restaurants"
"475",10584.1,"t6qS2DdQqz4jJUxwdDtM4g","Zorba the Greek","85 Ellesmere Road","Scarborough","ON","M1R 4B7",43.75744,-79.31255,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Greek",NA,NA,NA,NA,NA,NA,NA
"476",87783.1,"ubeO_hA5NErRXdxTsBc5OA","Nannu's Pastizzi","6981 Millcreek Drive, Unit 1","Mississauga","ON","L5N 6B8",43.59736,-79.75985,4.5,34,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': False","'brunch': True","'breakfast': True}","{'garage': True","'street': False","'validated': False","'lot': False","'valet': False}","True","u'average'",NA,"True","1","True","True","{'touristy': False","'hipster': False","'romantic': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","True","u'free'","u'none'","'casual'","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",113130.1,"WyZAeMGsjUE7OToI4Jdqfw","Chipotle Mexican Grill","9240 W Sahara Ave, Ste 150","Las Vegas","NV","89117",36.14478,-115.29733,3.5,152,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'",NA,"True","1","False","True","{'romantic': False","'intimate': False","'classy': False","'hipster': False","'divey': False","'touristy': False","'trendy': False","'upscale': False","'casual': True}","False","u'no'","u'none'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",56235,"7xfeQhen2wLnvFuQNvmTAg","Tandul","2505 Professor Ave","Cleveland","OH","44113",41.47792,-81.68258,4,164,1,"True",TRUE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': True","'validated': False","'lot': True","'valet': False}","False","u'average'","True","True","2","True","True","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","True","u'no'","u'full_bar'","'casual'","True","False","True","False",NA,NA,"{'dj': False","'background_music': True","'jukebox': False","'live': False","'video': False","'karaoke': False}","False","False"
"479",117492.1,"O7HkpdnXpwKNgsA9DbMPhw","The Goodwich","7355 S Buffalo Dr","Las Vegas","NV","89113",36.05465,-115.26213,4.5,101,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True",NA,"True","True","2","False",NA,"{'touristy': False","'hipster': True","'romantic': False","'divey': False","'intimate': False","'trendy': True","'upscale': False","'classy': False","'casual': True}","False","'free'","u'beer_and_wine'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,"True",NA,NA
"480",124561,"5DT2qxCkXxUKW7z_4kOXmA","Sala Thai","10880 N 32nd St, Ste 29","Phoenix","AZ","85028",33.58574,-112.01401,4,321,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': False","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'",NA,"True","2","False","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","True","u'no'","u'none'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"'no'"
"481",161475,"7dKIMvsTQI6zO-NYdRmrwA","The Codfather","1618 E Bell Rd, Ste 101","Phoenix","AZ","85022",33.64093,-112.04721,3.5,280,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': True","'brunch': False","'breakfast': False}","{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","True","u'average'","True","True","2","True","True","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","True","u'free'","u'full_bar'","'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",165900.1,"z2WGmF4fu45kp_jtyuybeg","Dickey's Barbecue Pit","15525 W Roosevelt St, Ste 108","Goodyear","AZ","85338",33.45705,-112.39313,3.5,61,1,"True",FALSE,"{'dessert': False","'latenight': False","'lunch': True","'dinner': False","'brunch': False","'breakfast': False}","None",NA,NA,"None","True","2","False","True","{'touristy': False","'hipster': False","'romantic': False","'divey': False","'intimate': False","'trendy': False","'upscale': False","'classy': False","'casual': True}","False","'no'","'none'","u'casual'","True","True","True",NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA
"483",186781,"qkPiymXn9J8gF1_4s9nYbg","Feast Buffet","Aliante Station Hotel & Casino, 7305 Aliante Pkwy","North Las Vegas","NV","89084",36.29249,-115.18063,3,68,0,"True",FALSE,NA,"{'garage': False","'street': False","'validated': False","'lot': True","'valet': False}","False","u'average'",NA,"False","2","False","False","{'romantic': False","'intimate': False","'touristy': False","'hipster': False","'divey': False","'classy': False","'trendy': False","'upscale': False","'casual': True}","False","u'no'","u'beer_and_wine'","u'casual'","True","False","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",133090.1,"-yEFjBrxf2r_BQzRnczzdw","La Station des Sports","5773 Boulevard Tachereau","Brossard","QC","J4Z 1A2",45.47894,-73.46524,3,10,1,"True",TRUE,NA,NA,NA,NA,NA,"False","2","True",NA,NA,"True","'free'","'full_bar'","'casual'","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canadian (New), Restaurants, Burgers, Sports Bars, Barbeque, Bars, Nightlife","7:0-0:0","7:0-0:0","7:0-1:0","7:0-1:0","7:0-2:0","8:0-2:0","8:0-0:0"
